日期,招商银行,中国平安,贵州茅台,五粮液,长城汽车,比亚迪,中兴通讯,海康威视,伊利股份,海天味业
2024-10-18,39.05,57.18,1541.0,143.0,26.98,300.3,30.88,28.87,26.4,43.09
2024-10-21,38.85,56.9,1528.8,143.01,26.65,306.45,31.71,30.73,26.21,43.19
2024-10-22,39.17,57.06,1543.0,145.44,27.31,304.75,30.08,30.84,26.61,43.48
2024-10-23,39.66,58.31,1567.5,148.53,28.25,308.88,30.68,30.9,27.01,43.96
2024-10-24,39.31,58.1,1552.2,146.46,27.3,303.68,31.55,30.66,26.52,43.48
2024-10-25,39.1,57.7,1558.85,148.11,27.82,308.14,31.4,30.95,26.68,44.33
2024-10-28,38.52,57.5,1565.0,153.97,27.27,305.1,31.04,30.61,27.12,45.37
2024-10-29,38.6,57.63,1531.62,150.8,26.74,305.4,30.78,30.54,26.52,45.0
2024-10-30,37.88,55.97,1532.0,148.8,26.44,305.55,30.25,30.01,26.44,44.15
2024-10-31,37.36,55.92,1527.79,146.83,26.19,293.19,30.28,30.11,27.91,43.77
2024-11-01,38.01,56.15,1533.75,147.92,26.16,290.31,29.6,30.12,28.3,44.23
2024-11-04,38.75,56.97,1548.2,148.6,26.97,306.98,30.3,31.0,28.83,44.78
2024-11-05,39.08,58.75,1576.99,152.8,27.18,307.5,31.08,31.42,29.07,45.49
2024-11-06,38.56,57.49,1571.0,151.25,26.89,300.36,31.31,31.25,28.9,45.2
2024-11-07,39.57,60.84,1649.14,162.24,27.33,301.78,31.85,31.83,30.2,48.74
2024-11-08,38.8,59.12,1609.97,156.47,27.23,297.9,32.78,31.6,30.13,48.79
2024-11-11,38.33,58.4,1598.01,154.82,28.58,299.29,36.06,32.88,30.01,47.39
2024-11-12,37.59,57.01,1577.2,154.3,28.31,300.81,34.8,32.17,29.8,46.9
2024-11-13,37.82,57.19,1578.5,153.94,28.26,300.57,35.44,32.42,30.01,47.08
2024-11-14,38.06,57.0,1573.8,153.49,27.48,294.75,33.21,31.63,29.61,46.26
2024-11-15,37.82,55.8,1559.0,151.29,28.7,290.0,32.94,31.4,29.29,46.11
2024-11-18,37.9,55.76,1559.0,149.33,27.77,288.68,32.29,30.72,28.98,45.51
2024-11-19,37.72,55.61,1541.92,148.45,27.55,287.99,32.5,31.09,28.87,45.4
2024-11-20,37.48,55.46,1544.81,149.6,27.29,288.46,32.4,31.1,29.04,45.2
2024-11-21,37.43,55.49,1545.13,149.5,27.26,286.0,32.29,30.89,29.17,45.1
2024-11-22,36.45,53.03,1507.82,144.89,26.0,278.49,30.95,30.02,28.4,43.53
2024-11-25,36.22,52.57,1498.57,143.8,26.55,283.0,30.63,29.59,28.22,43.7
2024-11-26,36.39,53.05,1509.0,144.8,26.1,281.01,30.41,29.59,28.57,44.38
2024-11-27,36.6,53.55,1519.05,147.05,26.54,281.0,31.02,30.02,28.87,44.49
2024-11-28,36.47,53.17,1518.0,144.0,26.1,274.58,30.74,29.8,28.51,44.05
2024-11-29,36.34,53.25,1525.74,146.77,26.18,274.83,31.16,30.08,28.58,45.14
2024-12-02,36.51,54.01,1525.0,147.4,26.97,282.4,31.6,30.23,28.82,47.05
2024-12-03,37.12,54.43,1526.74,146.99,27.77,282.65,31.14,29.99,29.26,47.2
2024-12-04,36.81,53.93,1520.0,145.73,27.12,279.98,30.79,29.67,29.11,46.6
2024-12-05,36.91,53.68,1511.0,145.03,26.95,275.26,30.77,29.72,28.84,46.18
2024-12-06,37.7,55.12,1521.01,146.44,27.06,280.28,31.3,30.64,29.24,46.52
2024-12-09,37.7,54.83,1518.8,145.76,26.96,280.49,31.06,31.27,28.82,46.27
2024-12-10,38.6,55.62,1546.59,149.1,27.22,282.55,31.13,31.97,29.52,47.43
2024-12-11,38.3,54.9,1535.6,149.4,27.22,280.77,31.15,31.51,29.77,47.85
2024-12-12,38.8,55.58,1565.8,151.82,27.49,283.68,31.28,31.58,30.23,48.43
2024-12-13,37.3,53.74,1519.0,148.04,26.75,276.51,30.55,30.81,29.25,47.18
2024-12-16,37.74,53.12,1527.2,144.59,26.43,274.95,31.35,30.4,29.2,46.73
2024-12-17,37.85,53.01,1558.0,144.89,27.17,282.8,33.16,30.5,29.61,46.8
2024-12-18,38.52,52.94,1571.5,145.2,27.31,284.65,34.56,31.0,29.61,47.4
2024-12-19,38.02,52.89,1551.01,143.55,27.14,285.4,37.8,31.04,29.37,46.93
2024-12-20,37.91,52.62,1522.0,143.21,26.75,280.2,37.38,30.88,29.2,46.65
2024-12-23,38.35,53.1,1526.45,142.45,26.65,280.7,36.15,30.72,29.6,46.68
2024-12-24,39.22,53.78,1538.82,143.48,26.96,288.42,36.81,30.74,30.1,47.44
2024-12-25,39.4,53.9,1530.0,143.08,26.73,285.92,38.09,31.25,29.93,46.93
2024-12-26,39.48,53.45,1527.79,142.49,26.64,284.86,40.99,31.5,29.97,46.47
2024-12-27,39.34,53.27,1528.97,142.52,26.4,286.28,40.08,31.06,30.15,46.73
2024-12-30,39.62,53.9,1525.0,141.21,26.41,284.99,40.8,31.02,30.08,46.35
2024-12-31,39.3,52.65,1524.0,140.04,26.33,282.66,40.4,30.7,30.18,45.9
2025-01-02,38.51,50.71,1488.0,136.99,25.26,271.1,37.93,29.6,29.56,45.07
2025-01-03,38.66,50.3,1475.0,135.4,25.25,270.73,35.65,28.83,29.3,44.3
2025-01-06,39.05,50.34,1440.0,130.83,25.25,271.28,34.8,28.32,29.04,43.56
2025-01-07,38.9,50.17,1440.2,130.85,25.1,274.03,35.43,28.41,28.88,42.86
2025-01-08,39.28,50.3,1442.5,129.7,24.89,269.18,34.88,28.09,29.15,42.65
2025-01-09,39.0,49.81,1444.0,130.58,25.03,269.39,38.37,28.13,28.96,42.28
2025-01-10,38.98,48.95,1436.0,128.6,24.6,266.02,37.71,27.8,28.53,42.0
2025-01-13,39.07,48.59,1443.98,129.2,24.76,266.0,39.0,27.67,28.45,42.28
2025-01-14,39.85,49.36,1472.5,133.02,25.93,276.3,41.5,28.36,28.65,42.99
2025-01-15,40.64,49.11,1471.27,132.77,25.51,274.69,40.92,28.1,28.46,42.46
2025-01-16,40.99,49.25,1446.38,131.48,25.27,272.76,39.96,28.13,28.33,41.9
2025-01-17,40.71,49.38,1454.75,132.3,25.45,276.6,41.27,28.2,28.4,42.41
2025-01-20,40.12,49.81,1474.8,134.3,25.28,284.43,40.49,28.28,27.8,42.12
2025-01-21,40.14,49.9,1468.15,133.39,25.23,286.05,42.88,28.39,27.57,42.34
2025-01-22,39.45,48.95,1441.0,130.35,24.74,282.5,43.05,28.46,27.4,41.1
2025-01-23,39.83,50.37,1443.0,128.65,24.75,277.11,41.1,28.63,27.56,41.17
2025-01-24,40.26,50.86,1436.0,127.72,24.75,279.08,42.92,29.02,27.59,41.05
2025-01-27,40.65,50.85,1434.99,127.2,24.88,274.5,39.98,29.03,27.83,40.99
2025-02-05,40.0,49.72,1403.8,125.01,24.57,282.8,42.56,30.0,26.85,40.51
2025-02-06,40.2,50.25,1412.84,125.9,25.08,311.08,43.4,30.37,27.05,40.99
2025-02-07,40.2,50.88,1436.0,127.63,25.85,326.9,42.91,30.88,27.31,41.85
2025-02-10,40.6,50.9,1431.51,127.53,25.81,330.13,42.25,31.05,27.13,41.76
2025-02-11,40.98,50.52,1418.0,126.26,25.11,329.9,41.63,31.22,26.95,40.82
2025-02-12,41.62,51.08,1443.0,127.7,25.32,345.05,41.94,30.91,27.14,41.2
2025-02-13,41.71,51.02,1465.06,131.51,24.92,341.3,39.77,30.49,27.5,41.06
2025-02-14,42.03,51.7,1475.0,131.23,25.82,356.05,39.74,31.54,27.62,41.24
2025-02-17,41.72,51.84,1471.62,131.55,25.44,348.5,40.9,31.58,27.43,41.23
2025-02-18,42.05,51.31,1475.0,130.2,25.29,356.22,39.29,32.1,27.26,40.85
2025-02-19,41.98,51.45,1491.0,131.11,25.35,358.5,40.39,32.25,28.1,40.95
2025-02-20,41.85,50.78,1474.0,130.5,24.99,362.78,39.82,32.09,27.83,41.13
2025-02-21,41.4,51.2,1488.21,131.12,25.19,383.0,43.41,32.69,27.69,41.46
2025-02-24,41.27,52.0,1479.07,131.9,25.18,376.28,43.8,31.85,27.52,41.4
2025-02-25,41.03,50.98,1454.0,128.75,25.16,372.49,42.5,31.1,27.36,40.56
2025-02-26,41.48,51.62,1460.01,129.8,25.12,372.1,42.28,31.21,27.43,40.44
2025-02-27,42.38,51.62,1485.56,132.75,25.74,375.5,40.48,30.95,28.2,41.22
2025-02-28,42.05,50.38,1500.79,131.58,24.9,361.82,38.66,30.14,28.28,41.11
2025-03-03,42.05,50.33,1487.02,130.84,25.45,360.21,36.14,30.52,27.9,40.5
2025-03-04,41.8,50.08,1470.11,129.75,25.08,344.84,37.01,30.85,27.77,40.46
2025-03-05,42.89,50.38,1466.37,128.61,24.98,353.96,37.01,31.16,27.79,40.36
2025-03-06,42.96,51.64,1505.98,131.68,25.1,358.93,38.0,33.6,27.99,41.13
2025-03-07,43.57,51.5,1521.0,134.8,25.08,356.4,37.29,33.56,27.75,41.0
2025-03-10,43.07,51.25,1522.9,132.69,24.86,351.0,37.21,33.63,27.37,40.35
2025-03-11,43.51,51.5,1548.68,135.2,25.03,350.38,37.06,33.13,27.64,40.92
2025-03-12,43.54,51.15,1542.58,132.97,26.75,351.0,38.78,33.28,27.4,40.2
2025-03-13,43.84,51.14,1537.77,132.39,26.18,354.5,37.17,33.16,27.39,40.18
2025-03-14,45.16,53.47,1628.01,140.8,26.57,375.94,37.66,33.35,29.75,41.59
2025-03-17,45.04,53.38,1637.86,139.84,26.39,380.25,37.29,33.35,29.11,42.06
2025-03-18,45.14,53.76,1624.0,139.55,26.53,384.57,37.39,33.37,28.81,41.45
2025-03-19,46.02,54.07,1635.71,138.92,26.81,397.07,36.76,33.3,28.64,41.45
2025-03-20,45.24,52.49,1604.0,135.99,27.52,399.99,36.2,31.89,28.33,40.79
2025-03-21,44.7,51.75,1573.75,134.6,26.35,372.0,35.11,31.33,27.67,40.08
2025-03-24,45.05,52.13,1583.0,134.31,26.49,375.36,34.89,31.41,28.01,40.36
2025-03-25,45.09,51.96,1575.5,133.56,26.05,369.59,34.21,31.24,28.38,40.48
2025-03-26,42.66,51.72,1576.0,133.35,26.29,376.01,34.32,31.0,28.28,40.53
2025-03-27,43.26,52.06,1589.0,133.9,26.68,386.5,34.57,31.08,28.41,41.33
2025-03-28,43.22,51.96,1585.21,133.23,26.42,382.5,34.68,30.97,28.22,40.98
2025-03-31,43.29,51.63,1561.0,131.35,26.1,374.9,34.22,30.7,28.08,40.58
2025-04-01,42.87,51.62,1556.02,131.79,25.7,365.5,34.44,30.46,28.07,40.68
2025-04-02,42.73,51.86,1549.02,131.15,25.58,360.5,35.04,30.33,27.84,40.84
2025-04-03,42.65,51.48,1568.88,132.0,25.02,357.51,34.76,29.91,28.29,40.67
2025-04-07,40.83,48.56,1500.0,126.78,22.52,321.76,31.28,27.89,27.59,39.3
2025-04-08,41.15,49.26,1545.0,130.76,22.95,327.51,30.36,28.09,28.73,41.2
2025-04-09,40.46,48.93,1541.04,132.25,23.0,324.6,30.96,28.17,29.53,42.19
2025-04-10,41.1,49.48,1549.0,133.15,23.3,336.4,31.64,28.83,29.68,42.2
2025-04-11,41.51,49.35,1568.98,131.6,23.33,354.98,32.08,28.5,29.25,42.04
2025-04-14,41.48,49.48,1551.99,131.04,23.59,359.0,32.58,28.7,29.31,42.15
2025-04-15,42.1,49.83,1558.0,131.35,23.25,359.97,32.15,28.58,29.38,42.76
2025-04-16,42.25,49.88,1559.17,132.3,23.34,352.15,31.35,28.36,29.7,43.43
2025-04-17,42.12,50.16,1570.0,132.53,23.29,349.68,31.2,28.21,29.68,43.43
2025-04-18,42.75,50.44,1565.94,131.75,23.2,346.0,32.41,28.37,29.61,42.14
2025-04-21,42.28,50.28,1551.0,130.34,23.25,348.76,32.27,28.88,29.08,42.16
2025-04-22,42.01,50.57,1548.8,130.1,23.27,354.84,31.74,28.49,28.93,42.19
2025-04-23,41.99,50.7,1552.0,129.97,23.28,371.99,32.08,28.48,29.0,41.82
2025-04-24,42.21,51.22,1552.25,129.06,23.06,366.0,31.57,28.33,29.14,42.55
2025-04-25,42.08,51.33,1550.0,129.05,23.16,370.83,31.62,28.18,28.97,42.0
2025-04-28,42.35,51.21,1550.0,130.85,22.91,360.0,31.38,28.06,28.6,41.26
2025-04-29,42.0,51.0,1544.0,129.55,22.49,355.0,31.46,28.14,28.79,42.46
2025-04-30,40.74,50.71,1547.0,128.7,22.58,353.09,31.94,28.21,29.76,41.92
2025-05-06,41.37,50.8,1550.2,129.49,23.03,359.96,32.76,28.83,29.7,41.78
2025-05-07,42.02,51.18,1555.0,129.99,23.28,359.2,32.68,28.84,29.58,43.21
2025-05-08,42.8,51.96,1578.19,131.8,23.39,359.28,33.06,28.92,29.54,42.61
2025-05-09,43.48,51.75,1591.18,131.58,23.28,363.22,32.51,28.65,29.52,42.4
2025-05-12,43.8,52.6,1604.5,132.97,23.51,370.28,33.17,28.94,29.84,42.54
2025-05-13,44.56,52.46,1590.3,132.99,23.5,366.5,32.78,28.82,29.75,42.05
2025-05-14,44.81,54.69,1634.99,135.26,23.66,373.1,33.0,29.01,29.95,42.52
2025-05-15,44.92,54.25,1632.01,133.67,23.56,376.8,32.17,28.79,30.07,43.15
2025-05-16,44.27,53.39,1614.13,131.08,23.62,389.17,32.13,28.8,29.99,42.58
2025-05-19,43.84,53.3,1578.98,129.3,23.28,382.81,31.99,28.77,29.94,42.91
2025-05-20,43.9,53.68,1586.0,129.13,23.45,394.8,32.01,28.18,30.6,42.98
2025-05-21,43.9,53.85,1580.97,129.26,23.4,400.0,32.0,28.48,30.4,43.88
2025-05-22,44.51,53.84,1580.0,129.09,23.35,398.8,31.71,28.31,30.56,43.94
2025-05-23,44.05,53.23,1572.6,128.15,23.42,405.0,31.2,28.18,30.6,44.37
2025-05-26,43.8,53.4,1550.5,126.41,22.79,381.0,31.47,28.24,30.78,44.78
2025-05-27,43.74,53.4,1543.9,126.16,22.71,372.41,31.0,28.11,30.63,44.52
2025-05-28,43.68,53.29,1537.0,126.92,22.92,362.88,30.98,28.01,30.98,45.39
2025-05-29,43.47,53.52,1540.0,127.32,22.89,361.13,31.51,28.28,30.41,44.63
2025-05-30,43.43,53.28,1522.0,126.44,22.53,352.3,31.09,28.13,30.3,44.42
2025-06-03,43.97,53.85,1509.0,124.68,22.46,356.0,31.11,28.04,30.57,44.4
2025-06-04,44.06,53.76,1509.96,124.55,22.53,360.52,31.61,28.25,30.59,44.17
2025-06-05,44.37,53.99,1514.0,125.03,22.55,360.75,32.2,28.48,30.2,43.1
2025-06-06,44.47,53.41,1506.39,125.09,22.47,359.96,32.31,28.55,28.66,42.83
2025-06-09,44.6,53.72,1486.11,124.96,22.59,348.14,32.44,28.45,28.8,42.12
2025-06-10,44.67,53.43,1475.01,124.39,22.21,353.13,32.03,28.13,28.55,41.72
2025-06-11,45.31,54.46,1480.0,124.7,22.27,361.99,32.09,28.12,28.44,41.73
2025-06-12,45.23,54.81,1459.0,122.5,22.12,353.24,31.94,27.99,28.21,41.29
2025-06-13,45.18,54.48,1426.95,119.12,22.0,346.0,31.48,27.76,28.0,41.07
2025-06-16,45.78,54.32,1422.29,118.27,21.46,344.43,31.71,27.59,28.06,40.12
2025-06-17,45.98,54.23,1427.0,117.71,21.45,343.74,31.5,27.62,28.07,40.43
2025-06-18,45.85,53.81,1425.0,118.33,21.26,346.95,31.51,27.65,27.92,40.23
2025-06-19,45.63,53.2,1426.0,117.28,21.11,340.5,31.19,27.45,27.71,38.69
2025-06-20,45.99,54.74,1428.66,119.56,20.95,340.25,30.96,27.26,27.92,38.51
2025-06-23,46.25,55.1,1420.0,118.28,21.03,338.2,31.13,27.32,27.57,38.44
2025-06-24,46.75,56.79,1437.2,119.75,21.36,343.38,31.73,27.61,27.67,38.98
2025-06-25,47.5,57.88,1435.86,120.18,21.62,349.27,32.23,27.81,27.77,39.46
2025-06-26,47.88,57.58,1420.0,119.73,21.33,337.44,32.01,27.59,28.0,38.95
2025-06-27,46.22,56.96,1403.09,119.18,21.33,334.24,32.39,27.64,27.92,38.76
2025-06-30,45.95,55.48,1409.52,118.9,21.48,331.91,32.49,27.73,27.88,38.91
2025-07-01,46.45,55.7,1405.1,118.63,21.43,331.34,32.64,27.53,27.67,39.1
2025-07-02,46.9,55.81,1409.6,119.18,21.82,330.66,32.04,27.51,27.81,38.9
2025-07-03,46.61,55.8,1415.6,119.62,21.81,334.56,32.7,27.71,27.75,38.92
2025-07-04,47.07,56.57,1422.22,120.39,21.83,331.0,32.32,27.61,27.77,38.86
2025-07-07,47.2,56.43,1410.7,119.91,21.99,328.59,31.89,27.43,27.37,38.6
2025-07-08,47.62,56.45,1416.11,120.78,21.96,326.88,32.72,27.62,27.49,38.88
2025-07-09,47.13,55.9,1418.88,121.6,21.88,325.8,32.86,27.68,27.69,38.6
2025-07-10,48.24,57.13,1426.5,122.58,21.81,321.23,33.12,27.78,27.66,38.69
2025-07-11,45.64,57.71,1427.0,124.3,21.67,323.91,33.44,27.9,27.69,38.69
2025-07-14,45.57,57.57,1423.6,125.41,21.66,318.49,33.19,27.76,27.49,38.52
2025-07-15,45.22,57.1,1411.0,125.0,22.2,323.05,33.5,27.93,27.38,38.39
2025-07-16,45.11,56.83,1411.03,125.28,21.62,323.72,33.24,27.72,27.52,38.38
2025-07-17,45.0,56.81,1416.35,125.82,21.87,328.02,34.53,27.94,28.1,38.52
2025-07-18,45.05,57.07,1437.0,123.78,21.93,329.11,34.22,28.01,28.07,38.8
2025-07-21,44.85,57.19,1443.0,122.56,22.44,334.12,34.25,28.14,28.19,38.9
2025-07-22,44.94,56.7,1464.98,125.53,22.32,341.69,33.95,28.4,28.37,39.5
2025-07-23,45.12,58.0,1475.5,125.2,22.37,338.07,33.89,28.27,28.29,39.43
2025-07-24,44.88,58.64,1491.5,125.55,22.59,342.72,34.67,28.64,28.24,39.91
2025-07-25,44.83,58.08,1455.0,123.54,22.71,337.93,34.39,28.66,27.83,39.32
2025-07-28,44.44,60.09,1438.66,124.06,22.47,337.0,34.47,28.59,27.73,39.05
2025-07-29,44.14,59.49,1439.0,123.52,22.28,111.42,35.09,28.56,27.52,38.87
2025-07-30,44.42,60.71,1449.44,124.52,22.12,108.7,34.6,28.49,27.88,39.2
2025-07-31,44.48,58.69,1421.67,121.15,21.63,105.24,34.29,28.1,27.41,38.35
2025-08-01,44.42,58.2,1417.0,121.0,21.7,105.8,33.9,29.11,27.51,38.09
2025-08-04,44.9,58.21,1419.0,120.92,22.22,104.88,33.87,28.57,27.48,38.26
2025-08-05,45.25,59.14,1427.74,121.95,22.26,104.86,34.42,29.33,27.55,38.4
2025-08-06,45.12,59.06,1423.88,122.16,22.61,104.35,34.55,29.28,27.57,38.35
2025-08-07,45.15,58.88,1422.35,122.55,22.6,105.33,34.19,29.15,27.57,38.35
2025-08-08,44.53,58.54,1420.97,122.22,22.35,103.93,33.78,28.77,27.3,38.26
2025-08-11,44.1,58.47,1445.0,123.94,22.52,105.52,34.0,28.85,27.57,38.49
2025-08-12,44.0,58.75,1437.04,123.19,22.93,105.67,34.55,29.25,27.47,38.56
2025-08-13,43.54,58.61,1420.05,123.19,23.24,106.83,35.5,29.52,27.48,38.59
2025-08-14,43.78,59.62,1426.99,122.84,22.95,106.37,34.81,29.19,27.2,38.77
2025-08-15,43.3,59.8,1422.08,123.1,23.45,106.07,35.21,29.56,27.16,38.89
2025-08-18,43.51,59.34,1428.5,123.75,25.0,108.37,38.31,30.02,27.2,39.32
2025-08-19,43.4,58.2,1438.0,124.41,24.44,107.63,37.8,29.86,27.21,39.26
2025-08-20,43.45,59.2,1450.0,125.78,25.14,108.25,39.94,30.19,27.46,39.49
2025-08-21,43.47,59.62,1448.25,125.45,25.84,107.1,42.56,30.33,27.64,39.75
2025-08-22,43.26,60.5,1463.95,125.79,25.85,110.66,46.55,31.09,27.69,39.85
2025-08-25,43.87,61.0,1490.33,129.93,25.66,111.61,45.84,31.18,28.17,41.1
2025-08-26,43.52,60.52,1481.61,129.74,26.2,113.75,45.02,31.28,28.33,41.07
2025-08-27,43.0,58.69,1448.0,126.62,25.16,110.68,44.1,30.85,27.81,40.4
2025-08-28,42.98,58.84,1446.1,125.47,25.51,109.32,47.42,31.18,27.69,40.08
2025-08-29,42.89,59.88,1480.0,129.53,25.85,114.06,45.44,31.17,28.57,41.44
2025-09-01,41.98,58.51,1476.1,128.87,26.08,109.7,48.0,31.15,28.27,41.22
2025-09-02,43.44,58.66,1491.3,128.56,26.28,110.02,44.83,30.64,28.26,40.94
2025-09-03,42.9,57.78,1480.55,126.62,25.98,107.21,43.94,29.9,27.91,40.18
2025-09-04,43.05,57.5,1472.66,125.51,25.71,104.0,40.84,29.3,28.16,40.42
2025-09-05,42.76,57.9,1483.0,126.81,26.07,107.26,41.82,29.62,28.18,40.44
2025-09-08,42.43,57.7,1501.23,129.09,25.95,106.25,41.8,30.33,28.21,41.17
2025-09-09,42.83,58.0,1505.0,128.8,26.19,105.49,40.66,30.18,28.56,41.33
2025-09-10,43.0,57.87,1522.01,128.06,25.74,105.2,41.09,30.2,28.43,40.95
2025-09-11,43.3,58.69,1523.5,128.52,25.61,106.59,43.74,30.89,28.72,41.29
2025-09-12,42.54,57.68,1516.0,127.19,25.13,105.91,44.08,30.75,28.25,40.65
2025-09-15,42.22,57.33,1515.1,126.65,25.09,108.7,43.06,30.49,28.23,40.84
2025-09-16,41.75,56.62,1499.98,125.8,25.05,107.8,44.3,30.87,28.08,40.33
2025-09-17,41.76,56.57,1493.0,125.96,25.35,110.99,44.13,30.75,28.08,40.29
2025-09-18,40.83,55.28,1467.96,123.94,24.99,109.71,44.25,30.92,27.76,39.79
2025-09-19,41.0,55.1,1467.97,124.08,24.94,109.09,43.78,30.71,27.7,39.8
2025-09-22,40.92,55.15,1453.35,122.5,24.66,107.99,45.02,30.41,27.55,39.51
2025-09-23,41.55,55.02,1447.42,122.19,24.5,105.6,43.5,30.29,27.38,39.3
2025-09-24,41.32,55.29,1442.0,122.37,24.5,105.71,43.97,30.97,27.41,38.8
2025-09-25,40.82,55.09,1439.0,121.52,24.4,107.5,45.8,31.24,26.97,38.6
2025-09-26,40.8,55.22,1435.0,120.17,24.22,107.29,44.47,30.66,27.26,38.8
2025-09-29,40.68,56.01,1460.86,121.92,24.4,108.61,45.11,31.22,27.19,38.88
2025-09-30,40.41,55.11,1443.99,121.48,24.6,109.21,45.64,31.52,27.28,38.96
2025-10-09,40.33,55.04,1436.78,121.16,24.75,110.6,49.98,34.17,27.63,39.34
2025-10-10,40.18,55.54,1430.0,120.73,24.58,107.79,52.0,33.91,27.75,39.28
2025-10-13,40.11,55.1,1419.2,119.85,23.84,105.69,53.67,33.36,27.55,38.9
2025-10-14,41.26,56.48,1451.02,122.07,23.44,105.99,50.2,33.25,27.69,39.1
2025-10-15,41.5,57.81,1462.0,122.07,23.63,107.1,50.4,33.37,27.65,39.49
2025-10-16,41.93,58.02,1484.91,122.74,23.62,106.96,54.03,33.4,27.81,39.77
2025-10-17,41.59,57.28,1455.0,121.07,22.85,104.43,48.63,33.06,27.35,39.08
2025-10-20,41.42,57.9,1457.93,120.46,22.98,104.52,48.6,32.36,27.47,38.94
2025-10-21,41.98,58.08,1462.26,120.52,23.17,104.76,51.24,32.58,27.41,38.95
2025-10-22,41.95,58.21,1458.7,120.1,22.84,103.78,49.94,33.47,27.25,38.65
2025-10-23,42.24,58.75,1467.98,121.33,23.21,103.69,48.19,33.43,27.37,38.63
2025-10-24,41.95,57.88,1450.0,120.29,23.19,103.76,49.85,33.29,27.28,38.6
2025-10-27,41.59,57.75,1440.41,120.29,22.91,104.01,51.32,33.9,27.41,38.71
2025-10-28,41.6,57.76,1445.0,120.1,22.9,103.72,49.39,32.98,27.27,38.4
2025-10-29,40.77,58.95,1431.9,118.83,22.77,104.52,46.2,33.35,27.18,38.44
2025-10-30,41.2,58.65,1426.74,118.47,22.71,103.61,44.83,33.22,27.36,37.98
2025-10-31,40.89,57.83,1430.01,118.99,22.79,100.79,43.46,32.87,27.41,38.11
2025-11-03,41.79,58.31,1435.0,118.98,22.69,99.6,42.79,32.6,27.45,38.15
2025-11-04,43.01,58.94,1429.0,117.16,22.47,97.8,41.73,31.79,27.07,37.75
2025-11-05,42.8,58.32,1420.08,116.18,22.45,95.8,41.1,31.5,27.25,37.69
2025-11-06,42.34,58.9,1435.13,116.17,22.81,97.52,42.6,31.8,27.22,37.71
2025-11-07,42.51,58.89,1433.33,116.75,22.78,97.2,41.72,31.37,27.29,37.97
2025-11-10,42.72,59.3,1462.3,120.8,23.73,99.39,42.11,31.81,28.27,38.65
2025-11-11,42.96,59.2,1458.99,120.78,23.39,98.71,40.9,31.72,28.35,38.62
2025-11-12,42.93,60.03,1465.15,120.38,22.97,97.77,39.73,31.43,28.48,38.46
2025-11-13,43.21,60.88,1470.38,121.2,23.09,99.83,40.35,31.69,28.58,38.6
2025-11-14,43.25,60.65,1456.6,120.21,22.7,98.37,39.76,31.31,28.35,38.42
2025-11-17,42.65,59.83,1471.0,120.15,22.42,98.08,39.2,30.46,28.57,38.19
2025-11-18,42.88,59.62,1476.0,120.36,22.13,96.49,39.45,30.73,29.52,37.97
2025-11-19,43.22,60.37,1471.01,119.89,21.97,95.17,39.29,30.42,29.58,37.8
2025-11-20,43.23,60.2,1467.11,120.25,21.9,93.61,39.19,30.23,29.4,37.75
2025-11-21,43.0,58.91,1466.6,119.68,21.62,92.7,38.07,29.82,29.1,37.29
2025-11-24,42.63,58.4,1452.0,118.52,21.64,93.93,38.65,29.86,28.91,36.88
2025-11-25,43.25,59.47,1444.65,118.51,21.7,93.91,39.86,29.99,29.16,37.1
2025-11-26,43.25,59.78,1449.15,118.26,21.78,95.09,40.97,29.9,29.18,36.83
2025-11-27,43.19,59.34,1447.3,117.94,21.76,94.29,42.3,29.73,29.05,36.99
2025-11-28,42.95,58.99,1450.5,117.85,21.9,95.17,42.09,30.02,29.38,36.96
2025-12-01,43.44,58.63,1448.0,117.65,22.12,95.77,46.3,30.58,29.43,37.16
2025-12-02,43.38,58.8,1436.03,116.57,22.01,96.62,45.5,30.52,29.35,36.87
2025-12-03,43.01,58.35,1429.1,115.6,21.83,95.05,43.3,30.34,29.27,36.41
2025-12-04,43.22,58.55,1423.98,114.45,21.8,95.24,42.92,30.35,28.99,36.22
2025-12-05,43.45,61.99,1430.01,114.96,21.92,95.98,41.95,30.07,28.92,36.51
2025-12-08,43.18,63.4,1418.22,113.27,21.77,96.53,42.23,30.43,28.84,36.51
2025-12-09,43.04,62.45,1401.01,110.88,21.74,96.03,42.37,29.99,28.76,36.47
2025-12-10,41.7,62.55,1402.8,111.62,22.0,96.47,42.02,30.0,28.56,36.42
2025-12-11,41.68,62.53,1411.99,111.9,22.04,96.23,37.82,29.4,28.39,36.34
2025-12-12,41.74,63.91,1420.65,111.6,22.69,97.0,37.75,29.63,28.7,36.49
2025-12-15,41.8,67.08,1426.0,112.45,22.56,95.53,36.84,29.02,28.83,36.51
2025-12-16,41.7,67.0,1422.0,113.0,22.55,94.25,35.77,28.69,28.95,36.74
2025-12-17,41.52,68.05,1433.1,113.4,22.35,95.21,36.96,29.07,28.85,37.03
2025-12-18,42.37,68.5,1431.0,110.43,22.06,93.53,36.52,29.02,28.97,37.01
2025-12-19,41.99,68.75,1410.0,110.53,22.21,94.23,37.03,29.19,29.18,37.78
2025-12-22,41.77,68.54,1408.26,110.33,22.33,94.37,37.37,29.15,29.1,37.85
2025-12-23,41.91,69.49,1407.86,109.72,22.09,94.81,37.19,29.14,28.93,37.78
