股票代码,公司简称,提问者,提问时间,问题内容,公司回复,回复者,indexId
2594,比亚迪,irm2774592,2026/1/7 19:18,董秘你好，你们可以和英伟达合作，跟meta合作，加快人工智能的融合，纯粹的汽车产品太卷了,尊敬的投资者您好！感谢您对公司关注及建议！,比亚迪,2.17367E+18
2594,比亚迪,irm2656452,2026/1/7 15:20,建议公司在传播上连正常传播都有久缺的情况下，就不要提弱传播了，品牌是要能够使消费者有幻想力，这也是提供情绪价值的一种方式，否则就是一般品牌。公司不会造势，别人造势，就要顺势而为，或者让子弹飞一会，而不是迅速辟＂谣＂，固态电池，飞行器都是如此，固态电池难道不是公司的核心业务，飞行器难道公司能保证公司将来不涉及，这些传言对公司和他人有害吗？相反，真正损害公司的传言却反应迟钝，迟迟不作回应…,尊敬的投资者您好！公司会持续听取有价值的建议以提升自身综合能力，感谢您对公司传播方面的建议！,比亚迪,2.17355E+18
2594,比亚迪,irm2656452,2026/1/7 14:58,网上（雪球等）有公司2月份举办科技发布的舆论，属实吗？或者今年有惊艳技术的发布吧？如果有，会预热吧？这个不需要克制，低调，弱传播吧？,尊敬的投资者您好！公司一直秉承用技术创新，满足人们对美好生活的向往。颠覆性技术的出现需要长期的积累沉淀，公司始终重视研发投入，2025年前三季度研发费用437亿元。后续也请关注公司官方渠道的信息发布！感谢您对公司的支持！,比亚迪,2.17354E+18
2594,比亚迪,irm2774592,2026/1/7 8:32,你好，比亚迪为啥不把车卖到美国本土？日本市场你都打开了，那么牛,尊敬的投资者！公司汽车业务出海步伐不断加速，海外业务不仅成为新的核心增长极，更是成为中国新能源汽车走向世界的靓丽名片。未来公司将凭借新能源技术与产品实力的领先优势，继续积极扩展产品线、完善海外产能与销售网络，持续深化全球化战略的布局。感谢您的关注！,比亚迪,2.17334E+18
2594,比亚迪,irm2313465,2026/1/6 21:33,据消息Donut Lab全固态电池可提供400Wh/kg能量密度，五分钟充满电，并已具备量产。想问下贵公司固态电池研发进度怎么样了？,尊敬的投资者您好，公司坚持自主创新，做好技术的前瞻性研究，通过不断地原创和颠覆性创新，确保技术和产品的领先，并持续关注消费者的需求，适时推出符合需求的产品。感谢您的持续关注！,比亚迪,2.173E+18
2594,比亚迪,irm2567587,2026/1/8 9:44,请问现在股东户数有多少？,"尊敬的投资者您好！根据公司发布的《2025年第三季度报告》，报告期末公司普通股股东总数为642,600户，后续股东户数情况也请持续关注公司发布。感谢您对公司的关注！",比亚迪,2.17412E+18
2594,比亚迪,irm2169472,2026/1/7 11:42,请问贵公司电池产品有使用单壁碳纳米管吗？此类产品对电池的技术性影响大吗？是提高电池性能的必须选择吗？,尊敬的投资者您好！公司坚持不懈地投入研发资源，提升自身产品性能，满足消费者切实的需求。3月，公司召开超级e平台技术发布会，发布划时代超级e平台，推出闪充电池、3万转电机和全新一代车规级碳化硅功率芯片，核心三电全维升级，刷新多项全球之最。其中“闪充电池”从电池正极到负极，全方位构建起超高速离子通道，将电池内阻降低50%，充电电流做到1000A，充电倍率达到10C，都是全球之最。感谢您对公司的关注！,比亚迪,2.17344E+18
2594,比亚迪,irm2774592,2026/1/4 16:40,董秘您好，你们卖的车多，利润却下滑，就是跟大量其他品牌内卷。你们得开辟固态电池，储能，低空经济赛道，这是中央文件的,尊敬的投资者您好！比亚迪一直秉承用技术创新，满足人们对美好生活的向往，持续关注消费者的需求，并适时推出符合需求的产品。感谢您对公司的关注！,比亚迪,2.17136E+18
2594,比亚迪,irm2774592,2026/1/4 16:33,董秘您好，低空经济被中央文件重点强调，你们为啥拒绝飞行汽车的开发？总是内卷各种汽车，低端产品太多了，创新方向不对,尊敬的投资者您好！比亚迪一直秉承用技术创新，满足人们对美好生活的向往，持续关注消费者的需求，并适时推出符合需求的产品。感谢您对公司的关注！,比亚迪,2.17136E+18
2594,比亚迪,cninfo1313689,2026/1/4 13:34,请问董秘，比亚迪的刀片电池在手机上有应用吗？目前开始批量供货了吗？,尊敬的投资者您好！感谢您对公司业务的关注，从1996年开始，公司深耕3C锂离子电池，陆续推出方形铝壳、软包、扣式以及钢壳电池，满足各类消费类终端的应用。一直以来，坚持服务全球大客户，赢得客户的信赖。更多的信息也欢迎您访问公司官方网站进行查询！,比亚迪,2.17127E+18
2594,比亚迪,irm1673627,2026/1/8 15:06,您好董秘，贵公司L3级自动驾驶汽车已经在路测，需要测试到什么时候，消费者什么时候可以买到L3级别自动驾驶汽车,,,2.17428E+18
2594,比亚迪,cninfo1248074,2026/1/7 14:24,作为一家负责任的公司，如果未有实质性经营困境，当市场整体不错的情况下，作为行业龙头，市值管理水平有待提高，对不起这么多支持你们的股东,,,2.17352E+18
2594,比亚迪,irm3042595,2026/1/4 9:53,董秘您好，请问公司“10万元以上车型标配城市NOA”的目标，具体指2026年上市的新车型，还是包括所有在售车型的升级？目前端到端大模型的训练进展和实际道路测试里程如何？,,,2.17115E+18
2594,比亚迪,irm3039811,2026/1/2 20:22,董秘您好！公司2025年2月10日智能化战略发布会明确“天神之眼C记忆领航（MNOA）功能2025年底前OTA推送”，目前已进入2026年1月，该功能仅处于灰度测试阶段，且公司未发布任何关于延迟的正式公告。请问：1. 未如期全量推送的具体原因，是否涉及硬件/软件/合规问题？2. 全量推送的准确时间节点？3. 未就延迟发布公告，是否符合上市公司信息披露与投资者关系管理的诚信要求？4. 公司将采取何种,,,2.16999E+18
2594,比亚迪,irm2774592,2025/12/2 21:24,董秘您好，很久没有听到比亚迪的重大科技进展发明，最近比亚迪有无重大突破性发明？,尊敬的投资人您好，公司多年坚持自主创新，用颠覆性、原创性技术催生壮大新质生产力。我们的研发工程师“天团”正日夜兼程，敬请期待2026年！祝您新年快乐！,比亚迪,2.14702E+18
2594,比亚迪,irm2255450,2025/12/10 16:38,在esg中，公司对议题是如何进行财务重要性分析的？,感谢您的专业提问，比亚迪以技术创新为核心，在绿色低碳发展、社会责任履行及企业治理优化等方面取得显著成效。具体请咨询《2024年比亚迪可持续发展报告》，谢谢！,比亚迪,2.15281E+18
2594,比亚迪,irm3005817,2025/12/17 19:00,董秘您好，请问贵公司目前是否针对员工生育或育儿设有相关福利或奖励政策？若有，可否说明主要内容（如生育补贴、额外假期、托育中心或者其他育儿支持等）？谢谢。,"感谢您的关注。集团严格遵守运营所在国家及地区关于工作时长、假期的法律法规，确保所有员工依法享有年休假、孕产假、婚假、丧假等一系列福利假期。集团尊重员工根据自身需求合理安排有薪假的使用权利。对于女性员工，集团严格执行
保护规定，为孕期、哺乳期、产期妇女提供特殊保障。除了正常的孕检假、产假、哺乳假外，集团还在全国多个园区建立了温馨的母婴室，营造一个以人为本、关怀备至的工作环境。祝您新年快乐！",比亚迪,2.15808E+18
2594,比亚迪,irm2578978,2025/12/19 16:01,另外C-NCAP 2024版乘员保护中的选做项 纯电动汽车刮底试验，比亚迪唐L、比亚迪海狮07没有做。请问为什么没有做？,感谢您非常细致的问题，关于公司产品的测试、验证属于实操领域，不在小编的专业范围内呢。,比亚迪,2.15947E+18
2594,比亚迪,irm2774592,2025/12/18 17:32,董秘您好，比亚迪自动驾驶出租你们可以开拓，你们绝对有那个实力啊,感谢您的关注与建议！,比亚迪,2.15877E+18
2594,比亚迪,cninfo1362738,2025/12/17 9:33,请问天神之眼B的车位到车位到底什么时候才能ota？从9月份开始宣传，广大车主都望眼欲穿三个月啦！是在等待审核通过呢还是有其他问题？具体到车型，目前大火的方程豹钛7什么时候能够ota车位到车位和预瞄呢？ 今年这个月有戏吗？从车友们的实际使用反馈来看，过去一年天神之眼C数据积累快迭代进步也快，但天神之眼B进步迟缓，甚至感觉和一年前区别不大，友商都ota一年了这种追赶速度还得加快呀！,非常理解您的心情，公司研发人员也在昼夜兼程加紧研发。公司今年重磅发布“全民智驾”战略，通过规模优势驱动数据快速积累，“天神之眼”算法加速迭代，截止2025年11月底搭载车型累销超230万台，每天数据生成超1.5亿公里，推动智能化水平不断迭代精进。公司持续推进“天神之眼”升级，涵盖泊车、行车与安全三大核心板块，带来多项功能新增与体验优化，以技术铸就安全，用实力为安全兜底，让消费者买得安心，开得放心。,比亚迪,2.15778E+18
2594,比亚迪,irm2774592,2025/12/18 17:32,董秘你好，最近看到你们电动大巴技术非常尖端，国外开拓很大市场，中国国内一线城市怎么没有比亚迪电动大巴？可以送给他们几辆试用，必须开拓国内大巴市场啊,尊敬的投资人您好，公司一直致力于用技术创新，满足人们对美好生活的向往。公司也是公共领域电动化的积极倡导者与践行者，多年来在国内外新能源商用车领域市场位列前茅。公司的电动大巴已应用于国内多线城市的公共交通，为提供绿色出行解决方案。感谢您的关注！,比亚迪,2.15877E+18
2594,比亚迪,irm3035745,2025/12/31 15:50,请问公司在L3车型申报的进展是什么，有可能在26年一季度推出相关的车型吗？以及公司在市值管理上是否有更体系的工作安排？,,,2.16837E+18
2594,比亚迪,irm2943613,2025/12/26 12:26,请问公司在2024-2025年期间，新能源乘用车与商用车在国内与海外市场的产能布局有何差异化安排？海外市场的主要增长的集中在哪些区域？,尊敬的投资人您好，公司全球化进程迈入新阶段， 产品已遍布全球6大洲、110多个国家和地区，并强势进入英国、巴西、新加坡等全球多个市场的新能源汽车热销前列， 推动公司海外销量再上新台阶，有效推动欧洲、拉美、亚太等主要区域的新能源汽车渗透率提升。公司目前已宣布投产海外工厂有泰国、乌兹别克斯坦、巴西，正在规划投产的有匈牙利等几个工厂。感谢您的关注，预祝您新年快乐！,比亚迪,2.16455E+18
2594,比亚迪,cninfo771766,2025/12/19 9:45,12/18/2025昨天大宗交易3.13万，成交价85.69，但整天股价并没去到这个价，是怎样操作的？谢谢,A股是公开的股票交易市场，交易量和价格由市场供求关系决定。关于操作，实在不在小编的专业领域内呢，还请您咨询相关专业机构。预祝您新年快乐！,比亚迪,2.15928E+18
2594,比亚迪,irm2255450,2025/12/10 16:38,社会责任报告、可持续发展报告、esg报告有什么区别,尊敬的投资人，根据行业的定义，CSR报告和ESG报告在内容、目的和适用范围上存在显著差异，CSR更侧重于企业的社会责任，而ESG则强调环境、社会和治理的综合绩效。今年3月26日，比亚迪发布2024年可持续发展报告，系统性披露了公司在环境、社会及治理（ESG）领域的战略规划、实践成果与长期承诺。报告显示，比亚迪以技术创新为核心，在绿色低碳发展、社会责任履行及企业治理优化等方面取得显著成效。,比亚迪,2.15281E+18
2594,比亚迪,irm1499700,2025/12/2 18:53,11月海外销量环比大增至13万台，请问海外业务出现哪些变化？盼回复 谢谢,感谢您的关注。公司全球化进程迈入新阶段， 产品已遍布全球6大洲、 110多个国家和地区， 并强势进入英国、巴西、 新加坡等全球多个市场的新能源汽车热销前列， 推动海外销量再上新台阶，有效推动欧洲、拉美、 亚太等主要区域的新能源汽车渗透率提升。 此外， 公司多年沉淀的领先科技及成熟可靠的产品进一步加强比亚迪在全球市场的品牌认可度， 海外定价实现高举高打， 更高的盈利能力使海外业务成为公司持续高速高质增长的新引擎。11月19日，比亚迪在西班牙巴塞罗那举行比亚迪元UP DM-i（BYD ATTO 2 DM-i）欧洲发布会，并同步发布长续航纯电版（BYD ATTO 2 Comfort）。双版本车型的推出进一步丰富了比亚迪在欧洲市场的产品布局，以“纯电+插混”双线并行的方式，精准响应欧洲用户多样化的出行需求。,比亚迪,2.14694E+18
2594,比亚迪,cninfo610811,2025/12/25 19:15,钛合金材质，强度高，重量轻，轻量化效果非常之好，而且工作耐高温。一般温度烧不穿。请问贵司有没有考虑在电池包上使用钛合金材料，以进一步降低着火之后火势蔓延驾驶员整个无法逃离的风险？,"您好尊敬的投资人。公司持续投入整车于电池技术升级，刀片解决动力电池行业的安全难题,进一步提升动力电池产品的安全性，构建行业安全新标杆,缓解消费者的安全焦虑。CTB（ Cell to Body ）电池车身一体化技术通过电池与车身的高度集成设计,实现电动车整车功能和性能的跨越性提升，实现正碰结构安全提升 50%，侧碰结构安全提 升 45%，车身轻量化系数低至1.75。感谢您的关注！",比亚迪,2.16402E+18
